"Tipos de despesa, número e tamanho médio das famílias", "Despesa monetária e não monetária média mensal familiar (R$)", "Total", "Até 1908 (2)","Mais de 1908 a 2862","Mais de 2862 a 5724","Mais de 5724 a 9540","Mais de 9540 a 14310","Mais de 14310 a 23850","Mais de 23850"
     Água e esgoto,"37,18 ","27,63 ","27,73 ","32,88 ","50,43 ","67,05 ","55,25 ","84,54 "
     Outros,"36,71 ","13,88 ","20,02 ","40,58 ","55,82 ","64,87 ","91,25 ","67,03 "
    Manutenção do lar,"102,35 ","38,63 ","36,13 ","54,03 ","141,09 ","137,80 ","348,23 ","986,34 "
    Artigos de limpeza,"23,08 ","8,27 ","15,26 ","17,52 ","27,54 ","31,48 ","52,57 ","172,76 "
    Mobiliários e artigos do lar,"70,64 ","39,56 ","42,72 ","76,55 ","94,68 ","98,48 ","168,09 ","133,26 "
    Eletrodomésticos,"89,03 ","57,92 ","61,18 ","85,54 ","121,38 ","113,77 ","170,73 ","244,70 "
    Consertos artigos do lar,"4,87 ","1,35 ","2,45 ","4,76 ","6,17 ","11,07 ","8,95 ","25,82 "
   Vestuário,"185,95 ","78,14 ","119,36 ","188,84 ","257,66 ","358,62 ","445,77 ","443,18 "
    Roupa de homem,"48,01 ","16,78 ","35,10 ","53,16 ","67,14 ","103,08 ","101,98 ","60,96 "
    Roupa de mulher,"55,44 ","26,49 ","32,17 ","51,70 ","71,07 ","106,95 ","166,28 ","165,08 "
    Roupa de criança,"27,14 ","14,01 ","23,26 ","28,38 ","40,13 ","37,16 ","36,28 ","50,04 "
    Calçados e apetrechos,"44,42 ","16,58 ","25,18 ","46,59 ","65,01 ","78,67 ","104,24 ","123,44 "
    Jóias e bijuterias,"9,38 ","2,96 ","2,96 ","8,05 ","12,67 ","29,71 ","35,80 ","30,98 "
    Tecidos e armarinhos,"1,56 ","1,32 ","0,70 ","0,97 ","1,64 ","3,05 ","1,20 ","12,68 "
   Transporte,"860,32 ","192,43 ","335,75 ","699,67 ","1.280,89 ","2.122,04 ","2.996,20 ","4.277,72 "
    Urbano,"25,38 ","10,76 ","20,39 ","31,07 ","32,26 ","30,33 ","12,55 ","76,31 "
    Gasolina - veículo próprio,"112,84 ","41,08 ","65,10 ","120,25 ","179,35 ","209,72 ","288,32 ","188,10 "
    Álcool - veículo próprio,"60,26 ","13,80 ","21,88 ","64,30 ","64,97 ","88,80 ","242,48 ","299,64 "
    Manutenção e acessórios,"106,83 ","30,81 ","53,55 ","118,09 ","162,12 ","208,40 ","319,55 ","199,08 "
    Aquisição de veículos,"437,77 ","73,97 ","136,27 ","270,56 ","640,81 ","1.328,21 ","1.734,78 ","2.909,75 "
    Viagens esporádicas,"65,55 ","15,72 ","22,75 ","48,07 ","100,53 ","137,92 ","210,50 ","440,57 "
    Outras,"51,69 ","6,30 ","15,81 ","47,32 ","100,85 ","118,66 ","188,02 ","164,27 "
   Higiene e Cuidados Pessoais,"143,20 ","70,95 ","104,23 ","145,92 ","202,63 ","230,98 ","270,20 ","326,23 "
    Perfume,"48,97 ","22,72 ","31,79 ","49,23 ","80,33 ","78,93 ","94,61 ","103,00 "
    Produtos para cabelo,"15,29 ","6,24 ","10,55 ","17,41 ","23,80 ","29,15 ","22,92 ","17,98 "
    Sabonete,"7,57 ","5,74 ","6,57 ","7,16 ","9,44 ","11,77 ","11,75 ","11,84 "
    Instrumentos e produtos de uso pessoal,"71,37 ","36,25 ","55,33 ","72,12 ","89,05 ","111,13 ","140,92 ","193,42 "
   Assistência a saúde,"292,38 ","115,09 ","157,14 ","206,40 ","412,17 ","668,28 ","770,76 ","1.666,13 "
    Remédios,"149,72 ","89,92 ","108,59 ","123,17 ","167,12 ","285,03 ","307,48 ","648,61 "
    Plano/Seguro saúde,"41,77 ","4,81 ","9,35 ","14,21 ","34,55 ","137,94 ","246,12 ","445,94 "
    Consulta e tratamento dentário  ,"15,01 ","1,48 ","7,67 ","13,02 ","30,55 ","62,51 ","37,82 ","9,36 "
    Consulta médica,"22,05 ","6,32 ","12,49 ","16,76 ","41,86 ","30,10 ","56,36 ","114,47 "
    Tratamento médico e ambulatorial,"4,90 ","0,47 ","0,89 ","0,37 ","4,91 ","1,77 ","35,03 ","80,89 "
    Serviços de cirurgia,"29,70 ",-,"2,88 ","15,49 ","58,69 ","93,59 ","37,27 ","328,46 "
    Hospitalização,"4,14 ",-,-,"1,59 ","23,13 ","9,40 ","1,91 ",-
    Exames diversos,"15,46 ","8,02 ","11,51 ","14,26 ","33,40 ","23,32 ","23,35 ","7,96 "
    Material de tratamento,"7,95 ","2,52 ","2,83 ","7,20 ","13,39 ","17,52 ","25,43 ","26,91 "
    Outras,"1,69 ","1,54 ","0,93 ","0,33 ","4,56 ","7,10 ",-,"3,54 "
    Educação,"104,15 ","18,25 ","38,43 ","68,97 ","150,81 ","237,44 ","304,18 ","863,92 "
    Cursos regulares,"21,84 ","1,72 ","6,60 ","8,20 ","27,76 ","119,74 ","60,33 ","182,81 "
    Cursos superiores,"43,92 ","5,41 ","14,00 ","27,17 ","72,07 ","30,78 ","168,05 ","443,93 "
    Outros cursos e atividades,"18,86 ","4,90 ","5,51 ","10,30 ","24,49 ","37,81 ","48,98 ","205,42 "
    Livros didáticos e revistas técnicas,"6,11 ","1,41 ","5,30 ","6,30 ","7,38 ","12,28 ","14,90 ","17,40 "
    Artigos escolares,"7,79 ","3,97 ","5,22 ","7,90 ","13,81 ","19,48 ","6,31 ","6,66 "
    Outras,"5,65 ","0,83 ","1,79 ","9,10 ","5,30 ","17,35 ","5,62 ","7,71 "
   Recreação e cultura,"82,67 ","26,88 ","53,25 ","62,73 ","149,43 ","155,55 ","227,61 ","313,62 "
    Brinquedos e jogos,"7,42 ","2,61 ","5,44 ","4,82 ","12,70 ","16,31 ","25,29 ","25,54 "
    Celular e acessórios,"45,48 ","14,68 ","36,87 ","41,61 ","97,58 ","66,54 ","64,20 ","86,62 "
"    Periódicos, livros e revistas não didáticos","4,40 ","1,62 ","2,42 ","2,70 ","2,67 ","7,30 ","26,46 ","32,15 "
    Recreações e esportes,"13,02 ","4,13 ","5,57 ","9,09 ","13,81 ","33,20 ","45,31 ","92,05 "
    Outras,"12,35 ","3,85 ","2,96 ","4,51 ","22,67 ","32,20 ","66,36 ","77,27 "
   Fumo,"14,78 ","9,42 ","17,95 ","14,74 ","16,27 ","17,40 ","29,15 ","8,68 "
   Serviços pessoais,"47,04 ","18,90 ","25,66 ","45,79 ","67,25 ","103,91 ","112,85 ","137,00 "
    Cabeleireiro,"32,31 ","14,97 ","20,35 ","30,98 ","46,41 ","63,63 ","67,39 ","92,31 "
    Manicuro e pedicuro,"6,95 ","1,54 ","2,13 ","6,17 ","12,96 ","22,29 ","12,96 ","26,05 "
    Consertos de artigos pessoais ,"1,89 ","0,30 ","0,85 ","3,17 ","2,20 ","1,79 ","5,53 ",-
    Outras,"5,89 ","2,09 ","2,33 ","5,47 ","5,69 ","16,20 ","26,97 ","18,64 "
   Despesas diversas,"122,49 ","40,08 ","35,96 ","73,17 ","211,22 ","251,21 ","300,22 ","990,06 "
    Jogos e apostas,"8,15 ","3,11 ","4,50 ","9,15 ","14,69 ","17,85 ","10,04 ","9,40 "
    Comunicação,"3,03 ","1,01 ","1,90 ","2,24 ","7,55 ","5,92 ","6,31 ","5,39 "
    Cerimônias e festas,"14,58 ","5,56 ","4,97 ","4,28 ","24,36 ","13,18 ","50,92 ","169,86 "
    Serviços profissionais,"53,59 ","16,91 ","9,74 ","22,48 ","119,86 ","129,04 ","113,29 ","452,41 "
    Imóveis de uso ocasional,"20,71 ","7,14 ","1,16 ","16,64 ","18,75 ","43,81 ","67,97 ","195,87 "
    Outras,"22,44 ","6,36 ","13,69 ","18,39 ","26,01 ","41,42 ","51,69 ","157,12 "
  Outras despesas correntes,"513,25 ","85,36 ","118,66 ","281,92 ","662,89 ","1.167,33 ","1.953,77 ","5.163,75 "
    Impostos,"179,84 ","25,36 ","30,29 ","86,68 ","220,62 ","455,40 ","870,88 ","1.798,16 "
    Contribuições trabalhistas,"158,53 ","18,65 ","46,26 ","113,20 ","236,78 ","391,74 ","467,22 ","1.276,60 "
    Serviços bancários,"40,47 ","21,19 ","8,69 ","23,69 ","53,19 ","71,94 ","180,19 ","285,54 "
"    Pensões, mesadas e doações","69,86 ","11,92 ","21,83 ","35,35 ","101,41 ","110,68 ","227,78 ","776,77 "
    Previdência privada,"1,24 ","0,00 ","0,04 ","1,68 ","1,25 ","2,84 ","7,09 ","3,07 "
    Outras,"63,31 ","8,23 ","11,55 ","21,33 ","49,65 ","134,74 ","200,60 ","1.023,61 "
 Aumento do ativo,"273,50 ","34,13 ","60,96 ","145,99 ","266,03 ","211,10 ","1.277,67 ","3.654,60 "
   Imóvel (aquisição),"207,50 ","20,75 ","17,84 ","104,09 ","86,31 ","51,40 ","1.116,95 ","3.548,54 "
   Imóvel (reforma),"65,86 ","13,37 ","43,12 ","41,75 ","179,39 ","158,87 ","160,72 ","106,06 "
  Outros investimentos,"0,14 ",-,-,"0,15 ","0,34 ","0,84 ",-,-
 Diminuição do passivo,"123,05 ","26,58 ","48,51 ","80,68 ","236,90 ","250,64 ","390,99 ","733,01 "
   Empréstimo,"115,04 ","26,42 ","45,27 ","72,88 ","230,63 ","216,58 ","337,62 ","725,38 "
   Prestação de imóvel,"8,01 ","0,16 ","3,24 ","7,80 ","6,27 ","34,06 ","53,37 ","7,63 "
Número de famílias,1118787,253781,201215,385339,147629,55599,40860,34364 
Tamanho médio da família,"3,01","2,42","2,75","3,16","3,40","3,67","3,57","3,87"
