"Tipos de despesa, número e tamanho médio das famílias", "Despesa monetária e não monetária média mensal familiar (R$)", "Total", "Até 1908 (2)","Mais de 1908 a 2862","Mais de 2862 a 5724","Mais de 5724 a 9540","Mais de 9540 a 14310","Mais de 14310 a 23850","Mais de 23850"
    Livros didáticos e revistas técnicas,"39,67 ","21,84 ","34,18 ","46,45 ","56,17 ","177,65 ","81,36 ","101,48 "
    Artigos escolares,"5,37 ","3,26 ","4,06 ","4,50 ","15,74 ","7,25 ","7,72 ","85,42 "
    Outras,"10,85 ","3,80 ","4,00 ","9,66 ","27,16 ","85,71 ","73,86 ","30,89 "
   Recreação e cultura,"33,12 ","11,85 ","21,31 ","42,00 ","77,44 ","115,06 ","144,07 ","291,02 "
    Brinquedos e jogos,"2,79 ","1,04 ","1,90 ","3,39 ","6,16 ","11,42 ","14,22 ","14,63 "
    Celular e acessórios,"16,94 ","8,10 ","11,21 ","23,32 ","33,46 ","50,37 ","58,34 ","93,91 "
"    Periódicos, livros e revistas não didáticos","1,50 ","0,16 ","1,62 ","1,20 ","3,50 ","4,87 ","8,71 ","32,35 "
    Recreações e esportes,"6,31 ","1,74 ","3,21 ","7,44 ","17,36 ","33,03 ","19,86 ","70,26 "
    Outras,"5,58 ","0,82 ","3,36 ","6,65 ","16,96 ","15,38 ","42,94 ","79,87 "
   Fumo,"8,11 ","6,46 ","10,40 ","8,22 ","3,06 ","16,24 ","1,84 ","45,40 "
   Serviços pessoais,"25,96 ","11,61 ","17,59 ","33,51 ","63,89 ","72,13 ","101,09 ","122,07 "
    Cabeleireiro,"19,66 ","10,04 ","14,81 ","26,08 ","40,46 ","46,47 ","65,86 ","87,57 "
    Manicuro e pedicuro,"3,53 ","0,79 ","1,76 ","4,65 ","13,01 ","13,45 ","13,18 ","20,55 "
    Consertos de artigos pessoais ,"0,72 ","0,38 ","0,34 ","0,82 ","3,15 ","0,75 ",-,"6,47 "
    Outras,"2,06 ","0,39 ","0,67 ","1,97 ","7,27 ","11,47 ","22,05 ","7,48 "
   Despesas diversas,"51,52 ","13,20 ","30,22 ","55,88 ","134,55 ","240,56 ","390,53 ","370,14 "
    Jogos e apostas,"5,03 ","1,68 ","3,55 ","7,55 ","10,80 ","5,72 ","2,31 ","112,38 "
    Comunicação,"1,16 ","0,26 ","0,34 ","1,46 ","2,01 ","4,41 ","7,82 ","33,82 "
    Cerimônias e festas,"4,94 ","0,89 ","2,30 ","2,60 ","11,10 ","28,16 ","110,21 ","6,83 "
    Serviços profissionais,"16,95 ","4,12 ","8,85 ","14,54 ","34,47 ","152,10 ","78,39 ","156,76 "
    Imóveis de uso ocasional,"14,50 ","4,10 ","8,63 ","22,46 ","35,53 ","22,58 ","150,21 ","3,97 "
    Outras,"8,94 ","2,16 ","6,54 ","7,27 ","40,64 ","27,58 ","41,58 ","56,37 "
  Outras despesas correntes,"247,93 ","34,47 ","80,36 ","204,56 ","560,73 ","1.526,91 ","2.651,49 ","5.455,21 "
    Impostos,"82,40 ","6,66 ","9,84 ","37,22 ","141,81 ","601,48 ","1.213,16 ","3.040,91 "
    Contribuições trabalhistas,"98,30 ","15,91 ","41,15 ","103,57 ","255,07 ","535,29 ","1.037,39 ","947,34 "
    Serviços bancários,"12,08 ","2,42 ","5,49 ","15,40 ","39,62 ","61,88 ","72,55 ","35,06 "
"    Pensões, mesadas e doações","23,16 ","6,38 ","15,30 ","30,64 ","39,70 ","78,28 ","133,94 ","346,98 "
    Previdência privada,"1,65 ","0,05 ",-,"0,78 ","7,61 ","12,33 ","33,39 ",-
    Outras,"30,33 ","3,05 ","8,59 ","16,93 ","76,93 ","237,65 ","161,06 ","1.084,92 "
 Aumento do ativo,"51,56 ","20,90 ","37,27 ","52,74 ","107,75 ","266,83 ","328,46 ","58,63 "
   Imóvel (aquisição),"14,88 ","0,32 ","10,74 ","13,19 ","34,26 ","116,77 ","178,16 ","8,32 "
   Imóvel (reforma),"36,60 ","20,59 ","26,54 ","39,49 ","73,49 ","148,22 ","150,30 ","50,32 "
  Outros investimentos,"0,08 ",-,-,"0,07 ",-,"1,84 ",-,-
 Diminuição do passivo,"113,24 ","28,08 ","104,99 ","144,59 ","266,61 ","409,28 ","497,82 ","416,40 "
   Empréstimo,"103,40 ","25,47 ","103,50 ","137,79 ","222,12 ","356,60 ","403,01 ","337,25 "
   Prestação de imóvel,"9,84 ","2,61 ","1,49 ","6,80 ","44,49 ","52,68 ","94,81 ","79,15 "
Número de famílias,1017663,404413,248376,236814,71803,34264,15192,6802 
Tamanho médio da família,"3,20","2,87","3,02","3,60","4,00","3,82","3,89","2,81"
