"Tipos de despesa, número e tamanho médio das famílias", "Despesa monetária e não monetária média mensal familiar (R$)", "Total", "Até 1908 (2)","Mais de 1908 a 2862","Mais de 2862 a 5724","Mais de 5724 a 9540","Mais de 9540 a 14310","Mais de 14310 a 23850","Mais de 23850"
     Outros,"41,49 ","15,49 ","20,31 ","33,26 ","45,73 ","65,69 ","200,23 ","82,83 "
    Manutenção do lar,"80,18 ","19,72 ","29,32 ","42,31 ","137,41 ","174,81 ","167,49 ","974,05 "
    Artigos de limpeza,"24,07 ","13,57 ","15,01 ","20,95 ","34,48 ","54,36 ","34,74 ","98,29 "
    Mobiliários e artigos do lar,"66,50 ","32,66 ","41,80 ","57,31 ","93,55 ","129,19 ","122,62 ","302,41 "
    Eletrodomésticos,"68,13 ","41,54 ","45,04 ","65,41 ","115,92 ","118,60 ","67,05 ","160,01 "
    Consertos artigos do lar,"5,58 ","1,59 ","1,67 ","3,81 ","5,79 ","8,06 ","36,86 ","13,06 "
   Vestuário,"174,74 ","56,34 ","97,68 ","153,35 ","263,16 ","386,08 ","401,72 ","673,99 "
    Roupa de homem,"42,09 ","15,66 ","20,10 ","39,08 ","58,85 ","65,52 ","142,24 ","98,59 "
    Roupa de mulher,"51,70 ","15,12 ","30,62 ","39,65 ","78,65 ","144,37 ","107,22 ","254,97 "
    Roupa de criança,"23,87 ","6,20 ","14,77 ","22,81 ","38,50 ","49,87 ","34,75 ","108,98 "
    Calçados e apetrechos,"47,16 ","18,39 ","28,35 ","44,48 ","68,80 ","88,57 ","95,56 ","168,41 "
    Jóias e bijuterias,"7,80 ","0,72 ","2,92 ","5,58 ","14,62 ","33,56 ","16,41 ","30,28 "
    Tecidos e armarinhos,"2,12 ","0,25 ","0,92 ","1,74 ","3,74 ","4,19 ","5,55 ","12,77 "
   Transporte,"797,77 ","186,69 ","312,92 ","566,31 ","1.403,71 ","1.592,65 ","2.182,43 ","5.432,50 "
    Urbano,"37,83 ","34,46 ","31,01 ","39,51 ","57,10 ","27,16 ","32,03 ","18,71 "
    Gasolina - veículo próprio,"192,46 ","49,90 ","82,73 ","141,63 ","310,19 ","294,01 ","761,68 ","779,33 "
    Álcool - veículo próprio,"35,76 ","8,59 ","9,72 ","30,21 ","38,14 ","161,92 ","74,71 ","242,10 "
    Manutenção e acessórios,"99,80 ","35,32 ","43,85 ","94,41 ","179,03 ","172,94 ","189,75 ","395,55 "
    Aquisição de veículos,"315,73 ","40,57 ","113,36 ","183,66 ","639,87 ","489,28 ","793,46 ","3.240,32 "
    Viagens esporádicas,"61,16 ","8,42 ","23,87 ","43,80 ","91,47 ","163,44 ","152,93 ","531,49 "
    Outras,"55,03 ","9,43 ","8,37 ","33,10 ","87,91 ","283,88 ","177,86 ","225,00 "
   Higiene e Cuidados Pessoais,"156,04 ","67,78 ","103,92 ","147,08 ","212,65 ","273,13 ","377,15 ","346,51 "
    Perfume,"52,24 ","14,40 ","32,83 ","39,88 ","63,34 ","79,63 ","251,88 ","73,74 "
    Produtos para cabelo,"18,40 ","8,27 ","13,10 ","20,70 ","24,59 ","41,23 ","16,50 ","39,28 "
    Sabonete,"8,73 ","4,97 ","8,35 ","9,00 ","12,20 ","15,12 ","6,88 ","9,28 "
    Instrumentos e produtos de uso pessoal,"76,66 ","40,14 ","49,64 ","77,50 ","112,52 ","137,14 ","101,90 ","224,21 "
   Assistência a saúde,"283,86 ","105,21 ","167,76 ","248,23 ","462,67 ","636,09 ","449,17 ","1.239,59 "
    Remédios,"152,30 ","73,30 ","107,07 ","155,44 ","217,05 ","278,47 ","152,47 ","576,72 "
    Plano/Seguro saúde,"63,13 ","11,67 ","16,87 ","39,66 ","109,25 ","188,09 ","239,57 ","293,87 "
    Consulta e tratamento dentário  ,"13,08 ","3,09 ","5,97 ","8,25 ","26,97 ","42,60 ","18,49 ","83,90 "
    Consulta médica,"14,82 ","5,49 ","13,34 ","13,32 ","24,07 ","32,45 ","12,68 ","43,42 "
    Tratamento médico e ambulatorial,"3,25 ","0,00 ","1,93 ","1,44 ","10,89 ","2,07 ","2,40 ","30,34 "
    Serviços de cirurgia,"12,99 ",-,"3,39 ","8,77 ","30,90 ","39,62 ","0,03 ","164,39 "
    Hospitalização,"1,51 ","2,81 ",-,"1,34 ",-,"0,50 ","4,42 ","13,26 "
    Exames diversos,"11,31 ","5,13 ","7,93 ","12,43 ","18,44 ","36,27 ","1,86 ","5,88 "
    Material de tratamento,"9,93 ","3,46 ","10,90 ","6,33 ","24,09 ","11,25 ","9,77 ","17,90 "
    Outras,"1,55 ","0,25 ","0,37 ","1,26 ","1,01 ","4,78 ","7,50 ","9,90 "
    Educação,"179,38 ","68,00 ","35,93 ","114,49 ","328,52 ","432,49 ","316,06 ","1.863,09 "
    Cursos regulares,"55,55 ","15,33 ","5,05 ","21,05 ","85,11 ","146,18 ","138,12 ","920,60 "
    Cursos superiores,"61,13 ","38,04 ","13,54 ","50,26 ","132,41 ","173,87 ","61,82 ","211,16 "
    Outros cursos e atividades,"29,26 ","5,80 ","4,71 ","19,49 ","60,44 ","43,82 ","46,09 ","383,23 "
    Livros didáticos e revistas técnicas,"13,96 ","2,33 ","2,04 ","8,63 ","15,91 ","16,84 ","40,96 ","245,98 "
    Artigos escolares,"9,93 ","5,27 ","6,77 ","7,43 ","13,92 ","25,09 ","12,32 ","61,03 "
    Outras,"9,55 ","1,23 ","3,83 ","7,63 ","20,73 ","26,70 ","16,76 ","41,10 "
   Recreação e cultura,"95,56 ","25,84 ","44,66 ","72,42 ","134,91 ","217,42 ","260,63 ","638,63 "
    Brinquedos e jogos,"6,70 ","1,94 ","2,60 ","6,13 ","12,07 ","19,21 ","9,45 ","29,80 "
    Celular e acessórios,"41,64 ","15,23 ","25,23 ","36,39 ","75,20 ","87,74 ","68,16 ","129,75 "
"    Periódicos, livros e revistas não didáticos","4,14 ","2,94 ","2,46 ","2,41 ","7,13 ","3,02 ","10,73 ","25,03 "
    Recreações e esportes,"15,63 ","4,32 ","7,85 ","13,20 ","23,55 ","31,88 ","36,25 ","91,19 "
    Outras,"27,46 ","1,40 ","6,52 ","14,29 ","16,95 ","75,57 ","136,03 ","362,85 "
   Fumo,"22,97 ","8,77 ","18,07 ","14,63 ","11,63 ","31,23 ","153,09 ","14,85 "
   Serviços pessoais,"46,98 ","15,65 ","22,13 ","41,87 ","67,86 ","112,51 ","119,34 ","175,84 "
    Cabeleireiro,"27,18 ","11,15 ","17,05 ","26,07 ","38,89 ","57,76 ","54,10 ","69,06 "
    Manicuro e pedicuro,"9,82 ","2,18 ","3,35 ","8,08 ","16,88 ","29,30 ","25,41 ","38,27 "
    Consertos de artigos pessoais ,"2,42 ","0,57 ","0,93 ","2,63 ","3,30 ","7,20 ","6,57 ","1,71 "
    Outras,"7,57 ","1,76 ","0,80 ","5,10 ","8,79 ","18,25 ","33,26 ","66,81 "
   Despesas diversas,"124,82 ","25,18 ","48,75 ","100,69 ","198,23 ","191,75 ","338,70 ","979,07 "
    Jogos e apostas,"16,49 ","5,50 ","12,09 ","9,44 ","13,78 ","7,15 ","110,03 ","42,88 "
    Comunicação,"2,30 ","1,05 ","0,38 ","2,18 ","4,89 ","4,27 ","3,67 ","9,53 "
    Cerimônias e festas,"13,25 ","3,96 ","3,85 ","10,56 ","36,60 ","18,13 ","9,83 ","82,41 "
    Serviços profissionais,"34,38 ","5,61 ","17,40 ","37,73 ","56,44 ","79,14 ","40,24 ","151,20 "
    Imóveis de uso ocasional,"32,82 ","4,30 ","4,13 ","27,35 ","52,34 ","41,80 ","20,95 ","593,95 "
    Outras,"25,59 ","4,76 ","10,91 ","13,42 ","34,18 ","41,26 ","153,98 ","99,11 "
  Outras despesas correntes,"625,58 ","102,30 ","145,77 ","342,52 ","739,77 ","1.402,36 ","2.263,77 ","8.130,67 "
    Impostos,"268,48 ","28,43 ","45,93 ","116,33 ","230,02 ","457,31 ","1.273,15 ","4.402,97 "
    Contribuições trabalhistas,"190,92 ","23,93 ","57,65 ","127,81 ","267,01 ","445,43 ","660,72 ","1.742,49 "
    Serviços bancários,"51,47 ","32,55 ","14,22 ","36,58 ","89,81 ","101,74 ","127,38 ","271,32 "
"    Pensões, mesadas e doações","51,39 ","14,25 ","14,34 ","30,62 ","43,01 ","252,84 ","33,28 ","823,11 "
    Previdência privada,"5,77 ","0,50 ",-,"0,69 ","6,53 ","24,18 ","5,65 ","161,14 "
    Outras,"57,56 ","2,64 ","13,64 ","30,49 ","103,39 ","120,86 ","163,59 ","729,64 "
 Aumento do ativo,"194,87 ","26,65 ","46,25 ","103,23 ","223,33 ","392,53 ","1.404,59 ","594,39 "
   Imóvel (aquisição),"135,81 ","14,28 ","28,47 ","35,90 ","96,02 ","251,48 ","1.393,13 ","323,03 "
   Imóvel (reforma),"59,06 ","12,36 ","17,77 ","67,33 ","127,31 ","141,05 ","11,46 ","271,36 "
  Outros investimentos,-,-,-,-,-,-,-,-
 Diminuição do passivo,"274,72 ","38,97 ","72,06 ","141,41 ","360,42 ","475,12 ","1.694,74 ","1.570,72 "
   Empréstimo,"231,17 ","21,82 ","45,06 ","95,25 ","328,06 ","416,78 ","1.665,26 ","1.046,82 "
   Prestação de imóvel,"43,55 ","17,14 ","27,00 ","46,16 ","32,35 ","58,34 ","29,48 ","523,91 "
Número de famílias,2350478,427706,502464,796962,329510,107415,141416,45005 
Tamanho médio da família,"2,93","2,26","2,67","3,24","3,36","3,37","2,64","3,27"
