"Tipos de despesa, número e tamanho médio das famílias", "Despesa monetária e não monetária média mensal familiar (R$)", "Total", "Até 1908 (2)","Mais de 1908 a 2862","Mais de 2862 a 5724","Mais de 5724 a 9540","Mais de 9540 a 14310","Mais de 14310 a 23850","Mais de 23850"
    Manutenção do lar,"43,25 ","15,03 ","31,24 ","44,41 ","170,04 ","208,85 ","398,61 ","635,48 "
    Artigos de limpeza,"16,46 ","12,94 ","14,69 ","21,20 ","21,91 ","41,69 ","44,71 ","63,53 "
    Mobiliários e artigos do lar,"36,36 ","26,32 ","31,83 ","47,72 ","74,55 ","82,29 ","104,43 ","110,59 "
    Eletrodomésticos,"37,85 ","22,07 ","37,90 ","50,29 ","70,02 ","121,10 ","145,95 ","262,90 "
    Consertos artigos do lar,"2,27 ","1,13 ","2,65 ","2,61 ","5,71 ","9,65 ","8,36 ","9,82 "
   Vestuário,"98,05 ","50,16 ","95,57 ","141,04 ","225,01 ","225,10 ","334,49 ","968,32 "
    Roupa de homem,"23,67 ","12,61 ","21,47 ","34,80 ","57,57 ","56,44 ","79,72 ","195,33 "
    Roupa de mulher,"28,36 ","13,05 ","29,96 ","37,74 ","67,68 ","87,22 ","149,36 ","243,03 "
    Roupa de criança,"13,88 ","10,35 ","12,61 ","20,78 ","19,83 ","18,62 ","19,13 ","67,94 "
    Calçados e apetrechos,"25,58 ","12,88 ","24,14 ","39,58 ","69,66 ","44,67 ","70,15 ","184,15 "
    Jóias e bijuterias,"4,09 ","0,73 ","3,38 ","4,05 ","3,97 ","10,49 ","14,49 ","270,25 "
    Tecidos e armarinhos,"2,48 ","0,53 ","4,01 ","4,10 ","6,30 ","7,65 ","1,64 ","7,63 "
   Transporte,"320,60 ","100,16 ","174,32 ","491,09 ","896,52 ","1.695,28 ","1.809,36 ","7.217,66 "
    Urbano,"37,51 ","28,10 ","34,09 ","47,64 ","77,93 ","77,09 ","81,00 ","88,58 "
    Gasolina - veículo próprio,"69,05 ","18,79 ","38,71 ","104,71 ","227,82 ","308,76 ","411,40 ","1.603,70 "
    Álcool - veículo próprio,"3,90 ","0,31 ","4,38 ","5,19 ","12,43 ","19,56 ","80,06 ","14,67 "
    Manutenção e acessórios,"26,81 ","9,29 ","17,88 ","59,94 ","75,30 ","98,66 ","72,02 ","83,78 "
    Aquisição de veículos,"141,30 ","33,32 ","51,62 ","218,68 ","322,21 ","994,37 ","811,94 ","4.785,61 "
    Viagens esporádicas,"22,80 ","7,95 ","14,55 ","23,19 ","122,75 ","93,46 ","169,17 ","221,52 "
    Outras,"19,24 ","2,40 ","13,07 ","31,75 ","58,08 ","103,39 ","183,77 ","419,80 "
   Higiene e Cuidados Pessoais,"103,33 ","66,74 ","95,88 ","153,49 ","176,55 ","205,90 ","318,99 ","607,67 "
    Perfume,"41,27 ","23,93 ","39,44 ","65,04 ","66,09 ","78,30 ","144,92 ","337,91 "
    Produtos para cabelo,"11,30 ","7,86 ","9,26 ","15,57 ","25,90 ","19,23 ","30,66 ","58,54 "
    Sabonete,"6,51 ","4,96 ","6,12 ","8,87 ","10,47 ","10,24 ","16,81 ","16,21 "
    Instrumentos e produtos de uso pessoal,"44,26 ","29,99 ","41,06 ","64,00 ","74,09 ","98,13 ","126,60 ","195,01 "
   Assistência a saúde,"186,00 ","90,92 ","137,17 ","291,55 ","391,50 ","587,97 ","660,26 ","2.874,57 "
    Remédios,"83,65 ","55,69 ","85,39 ","114,07 ","138,01 ","248,91 ","230,64 ","202,86 "
    Plano/Seguro saúde,"32,53 ","2,57 ","13,49 ","49,08 ","190,48 ","261,88 ","244,11 ","288,32 "
    Consulta e tratamento dentário  ,"3,57 ","0,40 ","1,46 ","2,64 ","11,03 ",-,"9,32 ","301,39 "
    Consulta médica,"10,49 ","6,68 ","12,14 ","16,55 ","11,02 ","18,43 ","8,71 ","52,55 "
    Tratamento médico e ambulatorial,"23,45 ","15,70 ","2,51 ","79,72 ","2,62 ","9,18 ",-,"13,20 "
    Serviços de cirurgia,"11,84 ","0,77 ",-,"3,96 ","14,99 ","22,94 ",-,"1.527,75 "
    Hospitalização,"4,00 ",-,-,-,"2,23 ","6,12 ","111,63 ","458,33 "
    Exames diversos,"8,36 ","4,06 ","14,02 ","12,80 ","8,38 ","9,97 ","3,10 ","20,23 "
    Material de tratamento,"7,22 ","4,53 ","6,64 ","11,30 ","12,39 ","10,54 ","52,77 ","9,93 "
    Outras,"0,89 ","0,52 ","1,52 ","1,43 ","0,34 ",-,-,-
    Educação,"88,90 ","35,10 ","68,28 ","137,56 ","233,39 ","538,39 ","630,58 ","394,23 "
    Cursos regulares,"28,46 ","13,11 ","24,46 ","43,19 ","64,74 ","139,97 ","240,22 ","40,51 "
    Cursos superiores,"16,12 ","5,40 ","6,43 ","24,43 ","41,74 ","184,10 ","208,52 ",-
    Outros cursos e atividades,"14,15 ","2,73 ","5,58 ","30,91 ","44,38 ","68,91 ","137,73 ","159,24 "
    Livros didáticos e revistas técnicas,"16,35 ","6,78 ","20,08 ","27,34 ","39,84 ","12,32 ","19,67 ","129,30 "
    Artigos escolares,"5,17 ","4,15 ","3,91 ","5,56 ","12,00 ","10,74 ","8,38 ","40,36 "
    Outras,"8,65 ","2,93 ","7,82 ","6,13 ","30,68 ","122,34 ","16,06 ","24,82 "
   Recreação e cultura,"49,34 ","28,00 ","36,11 ","81,96 ","85,34 ","115,90 ","242,16 ","518,66 "
    Brinquedos e jogos,"3,05 ","1,20 ","2,21 ","5,49 ","7,01 ","8,51 ","4,19 ","56,83 "
    Celular e acessórios,"33,63 ","24,15 ","24,65 ","59,92 ","48,95 ","62,63 ","81,09 ","65,78 "
"    Periódicos, livros e revistas não didáticos","0,96 ","0,30 ","0,35 ","1,30 ","3,32 ","4,40 ","22,15 ","6,28 "
    Recreações e esportes,"5,14 ","1,24 ","3,30 ","10,08 ","15,74 ","24,75 ","22,81 ","65,66 "
    Outras,"6,56 ","1,10 ","5,61 ","5,17 ","10,32 ","15,61 ","111,93 ","324,12 "
   Fumo,"7,14 ","6,03 ","7,29 ","6,55 ","20,33 ","7,41 ",-,-
   Serviços pessoais,"16,76 ","7,64 ","13,84 ","26,86 ","49,46 ","48,19 ","77,99 ","96,41 "
    Cabeleireiro,"12,11 ","6,33 ","10,06 ","18,04 ","37,25 ","36,92 ","47,77 ","34,45 "
    Manicuro e pedicuro,"2,15 ","0,53 ","1,55 ","3,20 ","6,39 ","8,00 ","16,19 ","51,19 "
    Consertos de artigos pessoais ,"0,64 ","0,36 ","0,68 ","0,76 ","2,06 ","0,42 ","3,09 ","4,29 "
    Outras,"1,85 ","0,43 ","1,55 ","4,86 ","3,75 ","2,85 ","10,95 ","6,48 "
   Despesas diversas,"33,68 ","12,58 ","23,81 ","58,94 ","86,06 ","103,03 ","240,84 ","406,68 "
    Jogos e apostas,"5,22 ","2,12 ","4,48 ","6,30 ","10,47 ","14,76 ","103,08 ","46,56 "
    Comunicação,"1,40 ","0,92 ","0,26 ","2,67 ","1,87 ","5,47 ","18,19 ","6,17 "
    Cerimônias e festas,"4,78 ","1,02 ","1,09 ","15,55 ","14,33 ","5,53 ","22,71 ","15,94 "
    Serviços profissionais,"8,26 ","2,56 ","8,54 ","11,63 ","11,12 ","41,21 ","28,26 ","206,50 "
    Imóveis de uso ocasional,"6,00 ","2,26 ","2,49 ","10,71 ","24,78 ","9,28 ","9,62 ","116,81 "
    Outras,"8,02 ","3,70 ","6,96 ","12,08 ","23,49 ","26,77 ","58,97 ","14,68 "
  Outras despesas correntes,"232,58 ","40,05 ","117,73 ","290,07 ","756,90 ","1.609,35 ","2.958,97 ","5.875,52 "
    Impostos,"88,56 ","6,14 ","23,73 ","84,47 ","339,62 ","575,90 ","1.340,84 ","3.888,67 "
    Contribuições trabalhistas,"67,71 ","12,41 ","41,54 ","91,74 ","233,00 ","407,43 ","846,38 ","1.262,60 "
    Serviços bancários,"14,82 ","7,76 ","6,92 ","18,36 ","38,01 ","63,67 ","193,13 ","181,82 "
"    Pensões, mesadas e doações","20,20 ","5,45 ","26,73 ","28,53 ","58,74 ","53,66 ","42,22 ","254,47 "
    Previdência privada,"1,94 ","0,39 ","0,54 ","4,94 ","4,12 ","10,80 ",-,"45,38 "
    Outras,"39,35 ","7,90 ","18,27 ","62,02 ","83,41 ","497,89 ","536,39 ","242,59 "
 Aumento do ativo,"55,22 ","18,76 ","31,53 ","106,51 ","206,30 ","203,79 ","222,09 ","346,81 "
   Imóvel (aquisição),"13,66 ","0,51 ","3,45 ","23,27 ","124,50 ","18,30 ",-,"191,37 "
   Imóvel (reforma),"41,53 ","18,26 ","28,08 ","83,24 ","81,25 ","185,49 ","222,09 ","155,44 "
  Outros investimentos,"0,03 ",-,-,-,"0,55 ",-,-,-
 Diminuição do passivo,"112,02 ","46,96 ","83,13 ","100,71 ","295,51 ","386,08 ","981,70 ","3.158,58 "
   Empréstimo,"102,86 ","43,79 ","77,83 ","89,01 ","271,26 ","324,42 ","952,89 ","2.917,94 "
   Prestação de imóvel,"9,16 ","3,17 ","5,31 ","11,70 ","24,25 ","61,65 ","28,82 ","240,65 "
Número de famílias,1029267,516054,233897,188604,56459,19437,8432,6384 
Tamanho médio da família,"3,22","3,09","3,17","3,54","3,26","3,27","4,11","3,99"
